ID_review,review,nota,sentimento
23008,A progressiva eu já usava! É ótima! O botox matizador eu não conhecia! Adorei! Muito bom tb!,5,positivo
118481,Adorei as formas. Realmente são de ótima qualidade e cumprem com a descrição. Produto recomendado!,4,positivo
15286,Excelente equipamento para serviços  rápidos nota 10,4,positivo
7176,Muito bom o produto; excelente! Estou satisfeito coma compra.,5,positivo
8414,Meu marido é deficiência e  está  se adaptando muito bem.,4,positivo
23947,"Muito boa mesmo, imagens perfeitas, som em excelente qualidade (Antes de comprar, eu li comentários que falavam que o som dela não era bom e era muito baixo, e após comprar percebi que o som dela é perfeito e não é baixo não), o wifi também dela é ótimo! recomendo muitíssimo essa Smart TV, e não me arrependo!",5,positivo
93958,Comprei pra presente e tive a melhor reação da vida. Recomendo,5,positivo
80261,Ótimo amei minhas panelas super recomendo.. ótimo produto superou minhas expectativas,5,positivo
118662,"Ótimo loja, a entrega foi rapida, a embalagem muito cuidadosa e o produto perfeito.",4,positivo
4991,otima eu recomendaria  o produto com toda certeza.  muito boa e reforçada,5,positivo
35008,"Produto bom de ótima qualidade, bom pra baixar jogos que era o que realmente precisava, presente pra minha filha",5,positivo
125032,"Só não fiquei muito satisfeito porque na descrição falava que a tela dele era de 5,7 pois não é tenho outro que é de 5,5 e eles se tornam o mesmo tamanho acho que isso foi mais uma propaganda enganosa",2,negativo
115322,"Era o produto que esperava, confortável, de boa qualidade",4,positivo
96183,Produto chegou em perfeitas condições e não houve nenhum problema. Fácil instalação e ótima iluminação. Recomendo.,4,positivo
16443,"A luz de led é muito fraca, esse produto é somente uma lupa comum.",1,negativo
123095,"comprei o produto dia 24/04/2018 e a previsão é até 16/05/2018, meu produto nunca chegou, já passou do prazo.",1,negativo
124271,NÃO RECOMENDO TAPETE DE PÉSSIMA QUALIDADE BEM DIFERENTE DA FOTO SEM SE COMPARA.,1,negativo
70727,"O perfume é realmente muito bom. Fixação boa, tem um cheiro suave, muito agradável.",5,positivo
76993,SUPEROU MINHAS EXPECTATIVAS!!! ADOREI! ESQUENTA MUITO RÁPIDO E É ÓTIMA PARA FAZER PROGRESSIVA.,4,positivo
65041,"O produto vem com um cabo USB pequeno compatível com a maioria dos celulares, cumpre com o prometido. Claro que por ser uma bateria portátil o celular irá carregar mais lentamente do que ligado diretamente em um carregador de tomada. Mas pra quem quer sair sem se preocupar com o celular desligando sem bateria é um excelente investimento, carrega várias cargas, principalmente se estas não forem totais de 100%.",4,positivo
40646,"O produto não chegou no prazo, não recomendo que ninguém compre com a E-facil, pois é muito difícil receber o produto, já foi descontada a primeira parcela e  na última verificação ele estava  em direção a Porto Alegre, sendo que moro em São Paulo.",1,negativo
8203,"Qualidade sensacional!  Medo da traseira de vidro, mas em quase dois meses nada aconteceu (usando capinha) Poderia vir melhor embalado! Mas chegou sem danos.",4,positivo
89271,"A foto engana muito, produto horrível, não recomendo para ninguém.",1,negativo
39790,Produto excelente. Preço justo e produto funcional. Relogio sem frescuras e extremamente duravel.,5,positivo
120229,"não estou tão satisfeita porque a bateria descarrega muito rápido, dura apenas um dia com economia de energia. a câmera não é tão boa como imaginava. mais as outras coisas é bom",2,negativo
39903,"capacidade excelente e ótima potencia, odorei me surpreendeu na qualidade",5,positivo
73552,"atendeu as minhas expectativas, café rápido pela manhã",4,positivo
82218,Tv de otima qualidade recomendo imagem e som de otima qualidade.,5,positivo
124076,"Produto maravilhoso! Lava, seca. Muito leve. Recomendo a todas donas de casa. Chega de danificar as mãos expondo diretamente nos produtos  de limpeza, água fia, tudo mais.",5,positivo
27526,"o produto chegou, coloquei as pilhas e nem acendeu a luz. Não liga :(",1,negativo
129522,um aparelho facil de usar com bastante componente e muita memoria para armazenamento,4,positivo
115113,Ótimo jogo. Entrega do pedido foi antes do prazo. Produto em ótimo estado.,5,positivo
67195,Não posso avaliar o que ainda não recebi. Foi me passada a previsão de entrega do livro para 15/03 e hoje já é 22/03 e até o momento minha encomenda não chegou.,1,negativo
108523,"Comprei 2 unidades dessa caixa, fiquei maravilhado com a agressividade de som, 150 rms reais, coloquei em pedestais e liguei na rua pra testar e dá para ouvir até a segunda esquina quase chegando a terceira, ou distância do primeiro ao quarto poste da rua, pena que esse modelo não tem BT somente o novo modelo, o ponto negativo seria a entrada aux. da caixa é conexão P2 era pra ser igual e do microfone que é p10, o ponto positivo é a bateria que dura até 7 horas tocando em 80% do volume continuamente.",5,positivo
68636,O carregador do celular não funciona fiquei no prejuízo...,1,negativo
34270,"COMO JÁ É O SEGUNDO TUPO QUE COMPRO, OTIMA ABSORVIÇÃO NA PELE, E NAO TEM EFEITO DE ESCAMAR",4,positivo
71696,"Produto de ótima qualidade, bom preço e entrega rápida. Central fica em Patos de Minas.",5,positivo
12369,"Ótimo café para todos os momentos. Prática, rápida e muitas variedades de café para experimentar. Felicissima!",5,positivo
68258,como posso avaliar se ainda não recebi o produto.a empresa que me vendeu o produto ainda não me entregou a mercadoria.,1,negativo
21022,"Odiei esta compra, não recomendo pra ninguém, os produtos cada um veio de uma cor eu não gostei,  pra piorar a prancha não esquenta e já veio com DEFEITO de fábrica. Isto é uma falta de respeito ao consumidor comprar algo que não presta e não é usável, segundo o Código de Defesa do Consumidor isto é lesão ao cliente. Exijo providência!",1,negativo
93529,sadsaodk;klsad ;lakd lsaksdl;akdl;sasadsaodk;klsad ;lakd lsaksdl;akdl;sasadsaodk;klsad ;lakd lsaksdl;akdl;sasadsaodk;klsad ;lakd lsaksdl;akdl;sasadsaodk;klsad ;lakd lsaksdl;akdl;sasadsaodk;klsad ;lakd lsaksdl;akdl;sasadsaodk;klsad ;lakd lsaksdl;akdl;sasadsaodk;klsad ;lakd lsaksdl;akdl;sasadsaodk;klsad ;lakd lsaksdl;akdl;sasadsaodk;klsad ;lakd lsaksdl;akdl;sa,1,negativo
86372,"Tive problemas com a entrega, mas foram os Correios. Fui muito bem atendida. No mais, adorei minhas almofadas! São lindas e confortáveis, o zíper fica discreto, o material muito bom. O preenchimento, dentro do esperado. Super recomendo!! Em breve comprarei outras.",5,positivo
94996,A seladora demora pra selar... As vezes sela demais que chega a picar o plastico... A maioria das vezes demora e nao sela Nao sela qualquer tipo de plastico,1,negativo
104098,"A memória é 1x8GB ou 2x4GB, dando o total de 8GB?  Pois só fala que é 8GB, não fala se é 2x4GB",2,negativo
105431,Queria as medidas em centímetros pq estou achando muito pequeno antes d finalizar minha compra,2,negativo
39654,Produto de otima qualidade e eficiencia! Recomendo com toda garantia!,5,positivo
79008,"Dei de presente pro meu filho e ele gostou bastante, ela é grande e com bastante divisórias...ele disse que é ótima para levar pros passeios e viagens...",4,positivo
112558,A única coisa que não faz é a parte de chamadas. Má fora,4,positivo
84419,"Gostei.  Apenas a quantidade de dias da Licença, não estava de acordo com o proposto, pois quando ativei a chave,  a contagem de dias ativos já iniciou em 356, ao invés de 365 dias. Passei  email para kaspersky e não obtive retorno. Mas no geral é um bom antivírus.",5,positivo
21117,Infelizmente este produto não chegou por este motivo não tenho como avaliar,1,negativo
82265,"tudo chegou como eu queria ate a data bateu, pois a data precista não era satisfatória pra mim e chegou bem antes.",5,positivo
89008,"Gente é muito bom, ganhamos em tempo, nem estragam as unhas torcendo pano.",5,positivo
27860,"Produto chego em perfeitas condições, único fato negativo é que o carregador não é compatível com nenhuma tomada.",4,positivo
6861,"celular ruin,o meu veio faltando carregado .alem deles venderem um aparelho na cor na azul mas eles entrega na cor preta.propaganda enganosa.",1,negativo
52144,"Excelente qualidade, sem misturas. Chegou muito bem embalado. Recomendo!",5,positivo
12726,O produto não tem nenhuma qualidade. Já tem quase 20 dias que estou na labuta para devolver o produto e não consigo.,1,negativo
106293,"se vc tem um carro antigo, sem bluetooth, mas com entrada auxiliar, vc precisa comprar um destes!",5,positivo
90134,muito bom o produto nao tenho do qe reclamar.produto original,4,positivo
69334,Não tenho como opniar pois não recebi o produto nem resposta sobre meu dinheiro,1,negativo
119792,O subwoofer supera as expectativas. O som é limpo e agradável!!! Recomendo!!!,5,positivo
52747,"As panelas são ótimas, porem duas vieram danificadas com pequenos arranhões, entrei em contato várias vezes por email e pelo site e não me responderam, n um pedido de desculpas.",2,negativo
58269,"NÃO COMPREM PRODUTO DIFERENTE DO QUE DESCRITO NA EMBALAGEM NÃO TEM 2,4L DE CAPACIDADE, MOTOR FRACO,  PRODUTO VEIO FALTANDO A TAMPA DO COPO. NUNCA MAIS COMPRO PHILIPS WALITA.",1,negativo
16020,indicado principalmente para aqueles que fizeram ou desejam fazer peregrinação ou longas caminhadas,4,positivo
92737,"amei, chegou antes do prazo (muito antes), tudo nos conformes. Confesso que quase não comprei por conta dos comentários ruins, mas no final deu tudo certo",4,positivo
19339,Comprei em setembro os acentos das cadeiras ja quebraram,1,negativo
106058,"Equipamento bom, rápido e bem leve para transportar. Porém comprei o Office 365 que terei que obter outro daqui há um ano. A Samsung poderia buscar uma forma para que seus clientes obtenha atualização do office sem ter que pagar novamente.",4,positivo
94622,"Esperava que o produto viesse de ""primeiro uso"", porém o computador já veio usado e com algumas configurações personalizadas, diferentes daquelas originais do fabricante. Apesar disto, o Desktop está funcionando normalmente.",2,negativo
87225,"Ótimo produto, exatamente como na Foto. Só demorou um pouco para chegar",5,positivo
836,"Excelente, ótimo material. Bonita, atrativa para as crianças. Alcança a idade sugerida. Interativa para as crianças interagirem com os seus pais. Super Recomendo. Chegou rápido o produto e muito bem embalado. Amei!",4,positivo
119946,"Produto muito bom, porém comprei era pra ter recebido dia 09/05/2018 hj já é 15/05 e até agora nenhuma notícia..",4,positivo
91443,MUITO BOM................... .................. ...........,5,positivo
125151,"Chegou antes do prazo, porém achei muito pequeno e não veio o manual de como usar, pesquisei na internet e não encontrei nenhuma informação como usar.",2,negativo
96166,"ATE O PRESENTE MOMENTO NÃO RECEBI O PRODUTO. ENTRAMOS EM CONTATO DIRETO COM A LOJA (19 3258-5385) E O SR. WILLIAN FICOU DE VERIFICAR E RETORNAR, POREM ATE AGORA NÃO O FEZ. JA É A SEGUNDA FEZ QUE RESPONDO O QUESTIONARIO. MEU ENDEREÇO PARA ENTREGA É O MESMO DO CADASTRO.  RUA SÃO MARTINHO, 391 CENTRO - PRADOPOLIS - 14850-000 SEM MAIS SDS.",1,negativo
72801,"Veio rápido bem embalado, muito bom vale o preço que tem, super recomendado <3",5,positivo
99243,O material é como descrito no anuncio de compra e chegou no prazo correto,4,positivo
7329,Muito bom produto. Ótimo acabamento e o tecido é bem resistente. Entrega no prazo.,4,positivo
123979,pode compra tudo certinho  o frete e um pouco caro,5,positivo
97420,"ainda nao recebi, esta previsto para 21 05, acho muito demorado a entrega , comprei em 22 03 18",2,negativo
64751,Linda calça e o tecido é melhor do que eu esperava.,5,positivo
86901,"A propaganda é ""4K de Verdade"", mas do que adianta se a imagem é totalmente sem contraste e esbranquiçada ao não se assistir bem em frente do aparelho? Assistindo bem de frente a imagem até apresenta o contrate que todo mundo alogia nas Samsung. Mas estando um pouco em angulo, e quanto mais pior fica, é uma decepção. E ainda por cima para ter este desempenho é preciso fazer alguns ajustes a partir dos de fábrica.  Eu comprei para por num quarto, para se assistir na cama, bem em frente da TV. Daí dá para aceitar a imagem. Mas experimentei ela na sala junto a uma LG que se mostrou muito superior, mesmo sendo mais antiga e FHD.  Me entusiasmei com a Samsung pela propaganda do painel RGB tido como muito superior do que os LG RGBW, e por ter o App SteamLInk.  Quanto ao painel: se é que realamente as LG 4K tem alguma desvantagem, duvido que seja maior do que a limitação de angulo do painel Samsung numa sala ampla.  Quanto ao SteamLink: realmente funciona, com certa facilidade, e aparente eficiencia. Mas ao jogar um jogo de corridas de carro, mesmo usando conexão por cabo de rede no computador e no televisor, o delay inerente a tecnologia atrapalha muito. Basta desligar o SteamLink e jogar no computador para perceber. Uma pena. Talvez jogos menos exigentes em reflexo funcionem aceitavelmente. Outra hora testo com cabo HDMI.  Mas tem coisas boas: A interface do Tizem é fácil e prática. O controle remoto tão criticado não incomoda por que é fácil se acostumar a ele.",2,negativo
40463,Adoro essa marca e todos os seus produtos que comprei nunca me decepcionei,5,positivo
